Doc. Date,Postal Code,Sous groupement,Subrand,Latitude,Longitude,TTC
2020-06-04 00:00:00,53200,VINOBEER,LEFFE BRUNE,47.7993,-0.721,18.9126
2020-06-04 00:00:00,53200,VINOBEER,KWAK,47.7993,-0.721,18.0936
2020-06-03 00:00:00,35600,BARRE,TRIPLE KARMELIET,47.65,-2.0833,21.996
2020-06-03 00:00:00,64200,DUPRAT,HOEGAARDEN WHITE,43.4801,-1.5556,21.2583168
2020-06-03 00:00:00,64200,DUPRAT,KWAK,43.4801,-1.5556,24.7392
2020-06-03 00:00:00,64200,DUPRAT,BUD,43.4801,-1.5556,15.7747752
2020-06-03 00:00:00,64200,DUPRAT,LEFFE BLONDE,43.4801,-1.5556,17.5390992
2020-06-03 00:00:00,64200,DUPRAT,KWAK,43.4801,-1.5556,18.0936
2020-06-03 00:00:00,33750,France BOISSONS,LEFFE BLONDE,44.85,-0.2833,23.950656
2020-06-03 00:00:00,94000,J.MILLIET BERCY BISTROT CASH,TRIPLE KARMELIET,48.7833,2.4667,28.3974912
2020-06-03 00:00:00,94000,J.MILLIET BERCY BISTROT CASH,KWAK,48.7833,2.4667,18.0574128
2020-06-03 00:00:00,94000,J.MILLIET BERCY BISTROT CASH,TRIPLE KARMELIET,48.7833,2.4667,21.952008
2020-06-03 00:00:00,94000,J.MILLIET BERCY BISTROT CASH,LEFFE BLONDE,48.7833,2.4667,17.8943688
2020-06-03 00:00:00,22100,COZIGOU  ,HOEGAARDEN ROSEE,48.4554,-2.028,19.09908
2020-06-03 00:00:00,22100,COZIGOU  ,TRIPLE KARMELIET,48.4554,-2.028,21.996
2020-06-03 00:00:00,22100,COZIGOU  ,KWAK,48.4554,-2.028,18.0936
2020-06-03 00:00:00,22100,COZIGOU  ,LEFFE ROYALE,48.4554,-2.028,22.774752
2020-06-03 00:00:00,22100,COZIGOU  ,LEFFE ROYALE,48.4554,-2.028,22.774752
2020-06-03 00:00:00,22100,COZIGOU  ,LEFFE BLONDE,48.4554,-2.028,17.5390992
2020-06-03 00:00:00,22100,COZIGOU  ,HOEGAARDEN WHITE,48.4554,-2.028,16.2896832
2020-06-03 00:00:00,22100,COZIGOU  ,LEFFE BLONDE,48.4554,-2.028,23.319072
2020-06-03 00:00:00,22100,COZIGOU  ,CORONA EXTRA,48.4554,-2.028,24.992208
2020-06-03 00:00:00,42300,PAPUT BOISSONS,HOEGAARDEN WHITE,46,4.0333,21.5405568
2020-06-03 00:00:00,42300,PAPUT BOISSONS,HOEGAARDEN WHITE,46,4.0333,16.6196448
2020-06-03 00:00:00,42300,PAPUT BOISSONS,LEFFE BLONDE,46,4.0333,17.8943688
2020-06-03 00:00:00,42300,PAPUT BOISSONS,TRIPLE KARMELIET,46,4.0333,28.3974912
2020-06-03 00:00:00,42300,PAPUT BOISSONS,HOEGAARDEN ROSEE,46,4.0333,19.266984
2020-06-03 00:00:00,42300,PAPUT BOISSONS,LEFFE AMBREE,46,4.0333,22.8554568
2020-06-03 00:00:00,62500,SODIBOISSONS,LEFFE BLONDE,50.7518,2.2405,17.5390992
2020-06-03 00:00:00,62500,SODIBOISSONS,LEFFE ROYALE,50.7518,2.2405,22.774752
2020-06-03 00:00:00,62500,SODIBOISSONS,CORONA EXTRA,50.7518,2.2405,24.992208
2020-06-03 00:00:00,62500,SODIBOISSONS,LEFFE RUBY,50.7518,2.2405,22.774752
2020-06-03 00:00:00,62500,SODIBOISSONS,KWAK,50.7518,2.2405,18.0936
2020-06-03 00:00:00,62500,SODIBOISSONS,HOEGAARDEN WHITE,50.7518,2.2405,16.2896832
2020-06-03 00:00:00,62500,SODIBOISSONS,LEFFE RITUEL 9°,50.7518,2.2405,22.774752
2020-06-03 00:00:00,79240,SCOB,LEFFE BLONDE,46.6,-0.5582,17.5390992
2020-06-03 00:00:00,79240,SCOB,HOEGAARDEN ROSEE,46.6,-0.5582,19.09908
2020-06-03 00:00:00,79240,SCOB,GOOSE,46.6,-0.5582,22.6512
2020-06-03 00:00:00,79240,SCOB,LEFFE LA LEGERE,46.6,-0.5582,16.2462672
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE BLONDE,45.4168,4.312,17.8943688
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE RUBY,45.4168,4.312,22.9749696
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,HOEGAARDEN ROSEE,45.4168,4.312,19.266984
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,KWAK,45.4168,4.312,18.0574128
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE ROYALE,45.4168,4.312,22.9749696
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE AMBREE,45.4168,4.312,22.8554568
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,KWAK,45.4168,4.312,24.6897216
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,HOEGAARDEN WHITE,45.4168,4.312,21.5405568
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE BLONDE,45.4168,4.312,23.628672
2020-06-03 00:00:00,42150,ROUCHON SOUCHON,LEFFE BRUNE,45.4168,4.312,19.051956
2020-06-03 00:00:00,83630,OLIVIER FRERES,LEFFE AMBREE,43.733,6.1765,22.4016912
2020-06-03 00:00:00,83630,OLIVIER FRERES,LEFFE BLONDE,43.733,6.1765,17.5390992
2020-06-03 00:00:00,83630,OLIVIER FRERES,BUD,43.733,6.1765,22.943808
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,KWAK,49.1816,-0.2839,18.0574128
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,CORONA EXTRA,49.1816,-0.2839,26.3094624
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,LEFFE AMBREE,49.1816,-0.2839,22.8554568
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,LEFFE BLONDE,49.1816,-0.2839,17.8943688
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,LEFFE ROYALE,49.1816,-0.2839,22.9749696
2020-06-03 00:00:00,14730,PROXI BOISSONS GRAU,TRIPLE KARMELIET,49.1816,-0.2839,28.3974912
2020-06-03 00:00:00,41600,EURL BREGENT,BUD,47.6089,2.1729,22.943808
2020-06-03 00:00:00,41600,EURL BREGENT,KWAK,47.6089,2.1729,24.7392
2020-06-03 00:00:00,41600,EURL BREGENT,TRIPLE KARMELIET,47.6089,2.1729,28.4544
2020-06-03 00:00:00,41600,EURL BREGENT,BUD,47.6089,2.1729,15.7747752
2020-06-03 00:00:00,41600,EURL BREGENT,LEFFE BLONDE,47.6089,2.1729,23.319072
2020-06-03 00:00:00,41600,EURL BREGENT,LEFFE LA LEGERE,47.6089,2.1729,16.2462672
2020-06-03 00:00:00,41600,EURL BREGENT,LEFFE ROYALE,47.6089,2.1729,22.774752
2020-06-03 00:00:00,16100,GIE SELECTOR,LEFFE RITUEL 9°,45.7167,-0.3,22.9749696
2020-06-03 00:00:00,16100,GIE SELECTOR,HOEGAARDEN ROSEE,45.7167,-0.3,19.266984
2020-06-03 00:00:00,16100,GIE SELECTOR,KWAK,45.7167,-0.3,18.0574128
2020-06-03 00:00:00,16100,GIE SELECTOR,LEFFE BLONDE,45.7167,-0.3,17.8943688
2020-06-03 00:00:00,16100,GIE SELECTOR,BUD,45.7167,-0.3,23.9601024
2020-06-03 00:00:00,16100,GIE SELECTOR,LEFFE BLONDE,45.7167,-0.3,23.628672
2020-06-03 00:00:00,16100,GIE SELECTOR,BUD,45.7167,-0.3,16.272216
2020-06-03 00:00:00,16100,GIE SELECTOR,HOEGAARDEN WHITE,45.7167,-0.3,16.6196448
2020-06-03 00:00:00,16100,GIE SELECTOR,TRIPLE KARMELIET,45.7167,-0.3,21.952008
2020-06-03 00:00:00,91170,SARL DRINK MARKET CASH,LEFFE BLONDE,48.6721,2.3932,17.8943688
2020-06-03 00:00:00,91170,SARL DRINK MARKET CASH,TRIPLE KARMELIET,48.6721,2.3932,28.3974912
2020-06-03 00:00:00,62610,SDFB,KWAK,50.838,1.9284,18.0574128
2020-06-03 00:00:00,62610,SDFB,KWAK,50.838,1.9284,24.6897216
2020-06-03 00:00:00,62610,SDFB,HOEGAARDEN WHITE,50.838,1.9284,16.6196448
2020-06-03 00:00:00,62610,SDFB,TRIPLE KARMELIET,50.838,1.9284,21.952008
2020-06-03 00:00:00,62610,SDFB,LEFFE BLONDE,50.838,1.9284,23.628672
2020-06-03 00:00:00,62610,SDFB,LEFFE RUBY,50.838,1.9284,22.9749696
2020-06-03 00:00:00,62610,SDFB,CORONA EXTRA,50.838,1.9284,26.3094624
2020-06-03 00:00:00,33140,LE BIHAN,KWAK,44.7544,-0.5313,18.0936
2020-06-03 00:00:00,33140,LE BIHAN,BUD,44.7544,-0.5313,15.7747752
2020-06-03 00:00:00,33140,LE BIHAN,LEFFE ROYALE,44.7544,-0.5313,22.774752
2020-06-03 00:00:00,33140,LE BIHAN,HOEGAARDEN ROSEE,44.7544,-0.5313,19.09908
2020-06-03 00:00:00,33140,LE BIHAN,HOEGAARDEN WHITE,44.7544,-0.5313,16.2896832
2020-06-03 00:00:00,33140,LE BIHAN,LEFFE RUBY,44.7544,-0.5313,22.774752
2020-06-03 00:00:00,33140,LE BIHAN,LEFFE BLONDE,44.7544,-0.5313,17.5390992
2020-06-03 00:00:00,33140,LE BIHAN,TRIPLE KARMELIET,44.7544,-0.5313,21.996
2020-06-03 00:00:00,33140,LE BIHAN,HOEGAARDEN WHITE,44.7544,-0.5313,21.2583168
2020-06-03 00:00:00,33140,LE BIHAN,KWAK,44.7544,-0.5313,24.7392
2020-06-03 00:00:00,33140,LE BIHAN,BUD,44.7544,-0.5313,22.943808
2020-06-03 00:00:00,33140,LE BIHAN,CORONA EXTRA,44.7544,-0.5313,24.955776
2020-06-03 00:00:00,62120,BEDAGUE,HOEGAARDEN WHITE,50.6177,2.3964,16.2896832
2020-06-03 00:00:00,62120,BEDAGUE,TRIPLE KARMELIET,50.6177,2.3964,21.996
2020-06-03 00:00:00,62120,BEDAGUE,KWAK,50.6177,2.3964,18.0936
2020-06-03 00:00:00,62120,BEDAGUE,LEFFE RUBY,50.6177,2.3964,22.774752
2020-06-03 00:00:00,19400,MESPOULET,LEFFE ROYALE,45.1203,1.9732,22.774752
2020-06-03 00:00:00,19400,MESPOULET,BUD,45.1203,1.9732,15.7747752
2020-06-03 00:00:00,19400,MESPOULET,HOEGAARDEN WHITE,45.1203,1.9732,16.2896832
2020-06-03 00:00:00,19400,MESPOULET,KWAK,45.1203,1.9732,18.0936
2020-06-03 00:00:00,19400,MESPOULET,LEFFE BLONDE,45.1203,1.9732,17.5390992
2020-06-03 00:00:00,19400,MESPOULET,HOEGAARDEN ROSEE,45.1203,1.9732,19.09908
2020-06-03 00:00:00,19400,MESPOULET,LEFFE RUBY,45.1203,1.9732,22.774752
2020-06-03 00:00:00,19400,MESPOULET,TRIPLE KARMELIET,45.1203,1.9732,21.996
2020-06-03 00:00:00,19400,MESPOULET,KWAK,45.1203,1.9732,24.7392
2020-06-03 00:00:00,29260,COZIGOU  ,HOEGAARDEN WHITE,48.5333,-4.3167,16.2896832
2020-06-03 00:00:00,29260,COZIGOU  ,HOEGAARDEN ROSEE,48.5333,-4.3167,19.09908
2020-06-03 00:00:00,29260,COZIGOU  ,LEFFE BLONDE,48.5333,-4.3167,17.5390992
2020-06-03 00:00:00,29260,COZIGOU  ,LEFFE RUBY,48.5333,-4.3167,22.774752
2020-06-03 00:00:00,29260,COZIGOU  ,TRIPLE KARMELIET,48.5333,-4.3167,21.996
2020-06-03 00:00:00,29260,COZIGOU  ,BUD,48.5333,-4.3167,15.7747752
2020-06-03 00:00:00,18000,SCHOEN,HOEGAARDEN WHITE,47.0833,2.4,16.2896832
2020-06-03 00:00:00,18000,SCHOEN,LEFFE RITUEL 9°,47.0833,2.4,22.774752
2020-06-03 00:00:00,18000,SCHOEN,LEFFE ROYALE,47.0833,2.4,22.774752
2020-06-03 00:00:00,18000,SCHOEN,LEFFE RUBY,47.0833,2.4,22.774752
2020-06-03 00:00:00,18000,SCHOEN,KWAK,47.0833,2.4,18.0936
2020-06-03 00:00:00,18000,SCHOEN,TRIPLE KARMELIET,47.0833,2.4,21.996
2020-06-03 00:00:00,18000,SCHOEN,HOEGAARDEN WHITE,47.0833,2.4,21.2583168
2020-06-03 00:00:00,18000,SCHOEN,LEFFE BLONDE,47.0833,2.4,23.319072
2020-06-02 00:00:00,42300,PAPUT BOISSONS,LEFFE BLONDE,46,4.0333,17.8943688
2020-06-02 00:00:00,42300,PAPUT BOISSONS,LEFFE BRUNE,46,4.0333,19.051956
2020-06-02 00:00:00,42300,PAPUT BOISSONS,LEFFE RUBY,46,4.0333,22.9749696
2020-06-02 00:00:00,42300,PAPUT BOISSONS,BUD,46,4.0333,16.272216
2020-06-02 00:00:00,42300,PAPUT BOISSONS,HOEGAARDEN WHITE,46,4.0333,16.6196448
2020-06-02 00:00:00,42300,PAPUT BOISSONS,HOEGAARDEN ROSEE,46,4.0333,19.266984
2020-06-02 00:00:00,42300,PAPUT BOISSONS,TRIPLE KARMELIET,46,4.0333,21.952008
2020-06-02 00:00:00,42300,PAPUT BOISSONS,KWAK,46,4.0333,18.0574128
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,LEFFE RUBY,42.6976,2.8954,22.9749696
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,LEFFE BLONDE,42.6976,2.8954,23.628672
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,LEFFE BLONDE,42.6976,2.8954,17.8943688
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,LEFFE ROYALE,42.6976,2.8954,22.9749696
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,HOEGAARDEN WHITE,42.6976,2.8954,21.5405568
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,HOEGAARDEN WHITE,42.6976,2.8954,16.6196448
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,HOEGAARDEN ROSEE,42.6976,2.8954,19.266984
2020-06-02 00:00:00,66000,CASAS DISTRIBUTION,TRIPLE KARMELIET,42.6976,2.8954,21.952008
2020-06-02 00:00:00,34350,BOISSONS DISTRIBUTION,HOEGAARDEN WHITE,43.2698,3.2234,16.2896832
2020-06-02 00:00:00,34350,BOISSONS DISTRIBUTION,LEFFE RUBY,43.2698,3.2234,22.774752
2020-06-02 00:00:00,34350,BOISSONS DISTRIBUTION,HOEGAARDEN ROSEE,43.2698,3.2234,19.09908
2020-06-02 00:00:00,34350,BOISSONS DISTRIBUTION,HOEGAARDEN WHITE,43.2698,3.2234,21.2583168
2020-06-02 00:00:00,34350,BOISSONS DISTRIBUTION,BUD,43.2698,3.2234,15.7747752
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,KWAK,43.6768,4.6303,18.0936
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,TRIPLE KARMELIET,43.6768,4.6303,21.996
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,LEFFE ROYALE,43.6768,4.6303,22.774752
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,LEFFE BLONDE,43.6768,4.6303,17.5390992
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,HOEGAARDEN WHITE,43.6768,4.6303,21.2583168
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,HOEGAARDEN WHITE,43.6768,4.6303,16.2896832
2020-06-02 00:00:00,13200,BRASSERIE DU DELTA,CORONA EXTRA,43.6768,4.6303,24.992208
2020-06-02 00:00:00,27350,SARL LA MAISON DU PERE TRANQUILLE,LEFFE BLONDE,49.3503,0.651,23.319072
2020-06-02 00:00:00,27350,SARL LA MAISON DU PERE TRANQUILLE,HOEGAARDEN WHITE,49.3503,0.651,16.2896832
2020-06-02 00:00:00,27350,SARL LA MAISON DU PERE TRANQUILLE,LEFFE RUBY,49.3503,0.651,22.774752
2020-06-02 00:00:00,27350,SARL LA MAISON DU PERE TRANQUILLE,LEFFE BLONDE,49.3503,0.651,17.5390992
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,BUD,47.7954,6.4907,15.7747752
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,HOEGAARDEN WHITE,47.7954,6.4907,16.2896832
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,LEFFE AMBREE,47.7954,6.4907,22.4016912
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,LEFFE BLONDE,47.7954,6.4907,17.5390992
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,HOEGAARDEN ROSEE,47.7954,6.4907,19.09908
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,LEFFE ROYALE,47.7954,6.4907,22.774752
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,LEFFE ROYALE,47.7954,6.4907,22.774752
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,GOOSE,47.7954,6.4907,22.6512
2020-06-02 00:00:00,70300,BURGEY ROBERT ET FILS,LEFFE BRUNE,47.7954,6.4907,18.673704
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,KWAK,45.6833,0.1667,18.0574128
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,TRIPLE KARMELIET,45.6833,0.1667,21.952008
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,BUD,45.6833,0.1667,16.272216
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,BUD,45.6833,0.1667,23.9601024
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,HOEGAARDEN WHITE,45.6833,0.1667,16.6196448
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,HOEGAARDEN ROSEE,45.6833,0.1667,19.266984
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,LEFFE BLONDE,45.6833,0.1667,17.8943688
2020-06-02 00:00:00,16160,LA ROCHELLE BOISSONS,LEFFE RITUEL 9°,45.6833,0.1667,22.9749696
2020-06-02 00:00:00,59160,France BOISSONS,BUD,50.6455,2.9619,24.4913472
2020-06-02 00:00:00,59160,France BOISSONS,LEFFE BLONDE,50.6455,2.9619,18.137448
2020-06-02 00:00:00,59160,France BOISSONS,LEFFE RUBY,50.6455,2.9619,24.1011936
2020-06-02 00:00:00,59160,France BOISSONS,LEFFE BRUNE,50.6455,2.9619,19.31076
2020-06-02 00:00:00,59160,France BOISSONS,CORONA EXTRA,50.6455,2.9619,29.981808
2020-06-02 00:00:00,59160,France BOISSONS,TRIPLE KARMELIET,50.6455,2.9619,21.996
2020-06-02 00:00:00,62120,BEDAGUE,KWAK,50.6177,2.3964,18.0936
2020-06-02 00:00:00,62120,BEDAGUE,LEFFE RUBY,50.6177,2.3964,22.774752
2020-06-02 00:00:00,62120,BEDAGUE,HOEGAARDEN WHITE,50.6177,2.3964,16.2896832
2020-06-02 00:00:00,62120,BEDAGUE,TRIPLE KARMELIET,50.6177,2.3964,21.996
2020-06-02 00:00:00,62120,BEDAGUE,LEFFE BLONDE,50.6177,2.3964,17.5390992
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,LEFFE RUBY,49.4818,2.128,22.9749696
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,TRIPLE KARMELIET,49.4818,2.128,28.3974912
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,KWAK,49.4818,2.128,18.0574128
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,LEFFE RITUEL 9°,49.4818,2.128,22.9749696
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,LEFFE ROYALE,49.4818,2.128,22.9749696
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,BUD,49.4818,2.128,16.272216
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,HOEGAARDEN WHITE,49.4818,2.128,16.6196448
2020-06-02 00:00:00,60480,GROUPE ROUQUETTE,LEFFE BLONDE,49.4818,2.128,17.8943688
2020-06-02 00:00:00,64160,PYRENEES BOISSONS,LEFFE BLONDE,43.3833,-0.2833,17.5390992
2020-06-02 00:00:00,64160,PYRENEES BOISSONS,GOOSE,43.3833,-0.2833,18.7056
2020-06-02 00:00:00,51100,SOREDIS,BUD,49.25,4.0333,22.943808
2020-06-02 00:00:00,51100,SOREDIS,TRIPLE KARMELIET,49.25,4.0333,28.4544
2020-06-02 00:00:00,51100,SOREDIS,HOEGAARDEN WHITE,49.25,4.0333,16.2896832
2020-06-02 00:00:00,51100,SOREDIS,LEFFE RUBY,49.25,4.0333,22.774752
2020-06-02 00:00:00,51100,SOREDIS,TRIPLE KARMELIET,49.25,4.0333,21.996
2020-06-02 00:00:00,51100,SOREDIS,LEFFE BLONDE,49.25,4.0333,17.5390992
2020-06-02 00:00:00,62600,AU COMPTOIR DU LITTORAL (Berck sur Mer),LEFFE BLONDE,50.4,1.6,23.628672
2020-06-02 00:00:00,62600,AU COMPTOIR DU LITTORAL (Berck sur Mer),LEFFE RUBY,50.4,1.6,25.0098912
2020-06-02 00:00:00,62600,AU COMPTOIR DU LITTORAL (Berck sur Mer),BUD,50.4,1.6,23.9601024
2020-06-02 00:00:00,62600,AU COMPTOIR DU LITTORAL (Berck sur Mer),BUD,50.4,1.6,16.272216
2020-06-02 00:00:00,62600,AU COMPTOIR DU LITTORAL (Berck sur Mer),HOEGAARDEN WHITE,50.4,1.6,21.5405568
2020-06-02 00:00:00,79240,SCOB,BUD,46.6,-0.5582,15.7747752
2020-06-02 00:00:00,79240,SCOB,LEFFE RUBY,46.6,-0.5582,22.774752
2020-06-02 00:00:00,79240,SCOB,GOOSE,46.6,-0.5582,22.6512
2020-06-02 00:00:00,79240,SCOB,LEFFE BLONDE,46.6,-0.5582,17.5390992
2020-06-02 00:00:00,79240,SCOB,HOEGAARDEN ROSEE,46.6,-0.5582,19.09908
2020-06-02 00:00:00,79240,SCOB,TRIPLE KARMELIET,46.6,-0.5582,21.996
2020-06-02 00:00:00,79240,SCOB,LEFFE RUBY,46.6,-0.5582,22.774752
2020-06-02 00:00:00,79240,SCOB,LEFFE BLONDE,46.6,-0.5582,17.5390992
2020-06-02 00:00:00,34070,MONTANER,LEFFE BLONDE,43.6109,3.8772,17.8943688
2020-06-02 00:00:00,34070,MONTANER,HOEGAARDEN WHITE,43.6109,3.8772,21.5405568
2020-06-02 00:00:00,34070,MONTANER,HOEGAARDEN WHITE,43.6109,3.8772,16.6196448
2020-06-02 00:00:00,34070,MONTANER,BUD,43.6109,3.8772,23.9601024
2020-06-02 00:00:00,34070,MONTANER,KWAK,43.6109,3.8772,18.0574128
2020-06-02 00:00:00,34070,MONTANER,TRIPLE KARMELIET,43.6109,3.8772,21.952008
2020-06-02 00:00:00,34070,MONTANER,BUD,43.6109,3.8772,16.272216
2020-06-02 00:00:00,34070,MONTANER,HOEGAARDEN ROSEE,43.6109,3.8772,19.266984
2020-06-02 00:00:00,34070,MONTANER,LEFFE RUBY,43.6109,3.8772,22.9749696
2020-06-02 00:00:00,34070,MONTANER,GOOSE,43.6109,3.8772,22.6058976
2020-06-02 00:00:00,34070,MONTANER,CORONA EXTRA,43.6109,3.8772,26.3094624
2020-06-02 00:00:00,59570,EXPLOITATION ETS POIRETTE,TRIPLE KARMELIET,50.2771,3.7939,28.4544
2020-06-02 00:00:00,59570,EXPLOITATION ETS POIRETTE,LEFFE BLONDE,50.2771,3.7939,17.5390992
2020-06-02 00:00:00,59570,EXPLOITATION ETS POIRETTE,LEFFE RUBY,50.2771,3.7939,22.774752
2020-06-02 00:00:00,59570,EXPLOITATION ETS POIRETTE,LEFFE ROYALE,50.2771,3.7939,22.774752
2020-06-02 00:00:00,53200,VINOBEER,KWAK,47.7993,-0.721,18.0936
2020-06-02 00:00:00,53200,VINOBEER,HOEGAARDEN WHITE,47.7993,-0.721,16.49808
2020-06-02 00:00:00,51430,GEDIS NORD EST,GOOSE,49.2234,3.9889,18.7056
2020-06-02 00:00:00,51430,GEDIS NORD EST,TRIPLE KARMELIET,49.2234,3.9889,28.4544
2020-06-02 00:00:00,51430,GEDIS NORD EST,KWAK,49.2234,3.9889,24.7392
2020-06-02 00:00:00,51430,GEDIS NORD EST,LEFFE RUBY,49.2234,3.9889,23.025024
2020-06-02 00:00:00,51430,GEDIS NORD EST,LEFFE ROYALE,49.2234,3.9889,23.025024
2020-06-02 00:00:00,51430,GEDIS NORD EST,BUD,49.2234,3.9889,15.892812
2020-06-02 00:00:00,51430,GEDIS NORD EST,LEFFE RITUEL 9°,49.2234,3.9889,23.025024
2020-06-02 00:00:00,51430,GEDIS NORD EST,LEFFE BLONDE,49.2234,3.9889,17.6793372
2020-06-02 00:00:00,51430,GEDIS NORD EST,KWAK,49.2234,3.9889,18.0936
2020-06-02 00:00:00,51430,GEDIS NORD EST,HOEGAARDEN ROSEE,49.2234,3.9889,19.30896
2020-06-02 00:00:00,51430,GEDIS NORD EST,HOEGAARDEN WHITE,49.2234,3.9889,16.4199312
2020-06-02 00:00:00,51430,GEDIS NORD EST,GOOSE,49.2234,3.9889,22.6512
2020-06-02 00:00:00,51430,GEDIS NORD EST,TRIPLE KARMELIET,49.2234,3.9889,21.996
2020-06-01 00:00:00,79240,SCOB,HOEGAARDEN ROSEE,46.6,-0.5582,19.09908
2020-06-01 00:00:00,79240,SCOB,LEFFE BRUNE,46.6,-0.5582,18.673704
2020-06-01 00:00:00,79240,SCOB,LEFFE ROYALE,46.6,-0.5582,22.774752
2020-06-01 00:00:00,79240,SCOB,BUD,46.6,-0.5582,15.7747752
2020-06-01 00:00:00,79240,SCOB,LEFFE BLONDE,46.6,-0.5582,17.5390992
2020-06-01 00:00:00,79240,SCOB,GOOSE,46.6,-0.5582,22.6512
2020-06-01 00:00:00,79240,SCOB,LEFFE ROYALE,46.6,-0.5582,22.774752
2020-06-01 00:00:00,79240,SCOB,LEFFE RUBY,46.6,-0.5582,22.774752
2020-06-01 00:00:00,93800,NAIT TAHAR MENAD,LEFFE BLONDE,48.9535,2.3151,18.6984
2020-06-01 00:00:00,83630,OLIVIER FRERES,LEFFE LA LEGERE,43.733,6.1765,16.2462672
2020-06-01 00:00:00,83630,OLIVIER FRERES,BUD,43.733,6.1765,15.7747752
2020-06-01 00:00:00,83630,OLIVIER FRERES,TRIPLE KARMELIET,43.733,6.1765,21.996
2020-06-01 00:00:00,83630,OLIVIER FRERES,KWAK,43.733,6.1765,18.0936
2020-06-01 00:00:00,83630,OLIVIER FRERES,LEFFE AMBREE,43.733,6.1765,22.4016912
2020-06-01 00:00:00,83630,OLIVIER FRERES,LEFFE RITUEL 9°,43.733,6.1765,22.774752
2020-06-01 00:00:00,83630,OLIVIER FRERES,LEFFE ROYALE,43.733,6.1765,22.774752
2020-06-01 00:00:00,83630,OLIVIER FRERES,LEFFE BLONDE,43.733,6.1765,23.319072
2020-06-01 00:00:00,83630,OLIVIER FRERES,HOEGAARDEN WHITE,43.733,6.1765,21.2583168
2020-06-01 00:00:00,83630,OLIVIER FRERES,BUD,43.733,6.1765,22.943808
2020-06-01 00:00:00,68600,ABEDIS,TRIPLE KARMELIET,48.028,7.5004,28.4544
2020-06-01 00:00:00,68600,ABEDIS,LEFFE BLONDE,48.028,7.5004,23.319072
2020-06-01 00:00:00,68600,ABEDIS,CORONA EXTRA,48.028,7.5004,24.992208
2020-06-01 00:00:00,68600,ABEDIS,KWAK,48.028,7.5004,18.0936
2020-06-01 00:00:00,68600,ABEDIS,BUD,48.028,7.5004,15.7747752
2020-06-01 00:00:00,68600,ABEDIS,GOOSE,48.028,7.5004,22.6512
2020-06-01 00:00:00,68600,ABEDIS,HOEGAARDEN ROSEE,48.028,7.5004,19.09908
2020-06-01 00:00:00,68600,ABEDIS,HOEGAARDEN WHITE,48.028,7.5004,16.2896832
