Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Container Type;Unidade Container;Container Size;Latitude;Longitude;TTC;Preço/L;Container Size 2
27/08/2019;10;10;0.792;186.9042007;13200;BRASSERIE DU DELTA;TRIPLE KARMELIET;BOTTLE VC;24;0.33;43.6768;4.6303;28.4544;3.592727273;7.92
27/08/2019;10;10;0.6;224.5997572;13200;BRASSERIE DU DELTA;LEFFE ROYALE;PERFECT DRAFT;1;6;43.6768;4.6303;22.774752;3.795792;6
27/08/2019;1;60;4.752;186.9042007;59570;EXPLOITATION ETS POIRETTE;TRIPLE KARMELIET;BOTTLE VC;24;0.33;50.2771;3.7939;28.4544;3.592727273;7.92
27/08/2019;30;30;1.8;195.5874479;59570;EXPLOITATION ETS POIRETTE;LEFFE RUBY;PERFECT DRAFT;1;6;50.2771;3.7939;22.774752;3.795792;6
27/08/2019;10;10;0.6;224.5997572;59570;EXPLOITATION ETS POIRETTE;LEFFE ROYALE;PERFECT DRAFT;1;6;50.2771;3.7939;22.774752;3.795792;6
27/08/2019;30;30;1.8;140.097307;74550;MURGIER;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;46.3064;6.4447;16.6196448;2.7699408;6
27/08/2019;1;70;4.2;150.689825;74550;MURGIER;LEFFE BLONDE;PERFECT DRAFT;1;6;46.3064;6.4447;17.8943688;2.9823948;6
27/08/2019;10;10;0.792;118.1400003;74550;MURGIER;KWAK;BOTTLE VC;24;0.33;46.3064;6.4447;24.6897216;3.117389091;7.92
27/08/2019;10;10;0.792;158.768787;74550;MURGIER;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;46.3064;6.4447;21.5405568;2.719767273;7.92
27/08/2019;1;70;4.2;167.1285306;10000;SA  JURA BOISSONS;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;48.3;4.0833;19.09908;3.18318;6
27/08/2019;4;280;16.8;150.689825;10000;SA  JURA BOISSONS;LEFFE BLONDE;PERFECT DRAFT;1;6;48.3;4.0833;17.5390992;2.9231832;6
27/08/2019;10;10;0.6;147.3794093;10000;SA  JURA BOISSONS;LEFFE BRUNE;PERFECT DRAFT;1;6;48.3;4.0833;18.673704;3.112284;6
27/08/2019;2;140;8.4;195.5874479;10000;SA  JURA BOISSONS;LEFFE RUBY;PERFECT DRAFT;1;6;48.3;4.0833;22.774752;3.795792;6
27/08/2019;30;30;1.8;224.5997572;10000;SA  JURA BOISSONS;LEFFE ROYALE;PERFECT DRAFT;1;6;48.3;4.0833;22.774752;3.795792;6
27/08/2019;23;23;0.9798;135.3028149;94500;UNIVERS DES BOISSONS ARTISANALES;GOOSE;BOTTLE VP - Hors Tendances;12;0.355;48.8164;2.4937;18.7056;4.390985915;4.26
27/08/2019;40;40;2.4;150.689825;94500;UNIVERS DES BOISSONS ARTISANALES;LEFFE BLONDE;PERFECT DRAFT;1;6;48.8164;2.4937;18.6984;3.1164;6
27/08/2019;40;40;2.4;195.5874479;94500;UNIVERS DES BOISSONS ARTISANALES;LEFFE RUBY;PERFECT DRAFT;1;6;48.8164;2.4937;25.0272;4.1712;6
27/08/2019;20;20;1.2;140.097307;94500;UNIVERS DES BOISSONS ARTISANALES;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;48.8164;2.4937;17.3664;2.8944;6
27/08/2019;20;20;1.584;118.1400003;94500;UNIVERS DES BOISSONS ARTISANALES;KWAK;BOTTLE VC;24;0.33;48.8164;2.4937;24.7392;3.123636364;7.92
28/08/2019;3;210;12.6;150.689825;73100;RAD;LEFFE BLONDE;PERFECT DRAFT;1;6;45.7309;6.0053;17.5390992;2.9231832;6
28/08/2019;23;23;0.9798;135.3028149;73100;RAD;GOOSE;BOTTLE VP - Hors Tendances;12;0.355;45.7309;6.0053;18.7056;4.390985915;4.26
28/08/2019;10;10;0.6;167.1285306;92396;OBD   ;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;;;19.09908;3.18318;6
28/08/2019;70;70;4.2;150.689825;92396;OBD   ;LEFFE BLONDE;PERFECT DRAFT;1;6;;;17.5390992;2.9231832;6
28/08/2019;140;140;8.4;150.689825;83630;OLIVIER FRERES;LEFFE BLONDE;PERFECT DRAFT;1;6;43.733;6.1765;17.5390992;2.9231832;6
28/08/2019;70;70;4.2;195.5874479;83630;OLIVIER FRERES;LEFFE RUBY;PERFECT DRAFT;1;6;43.733;6.1765;22.774752;3.795792;6
28/08/2019;70;70;4.2;224.5997572;83630;OLIVIER FRERES;LEFFE ROYALE;PERFECT DRAFT;1;6;43.733;6.1765;22.774752;3.795792;6
28/08/2019;60;60;4.752;171.6145753;83630;OLIVIER FRERES;LEFFE BLONDE;BOTTLE VC;24;0.33;43.733;6.1765;23.319072;2.944327273;7.92
28/08/2019;60;60;4.752;186.9042007;83630;OLIVIER FRERES;TRIPLE KARMELIET;BOTTLE VC;24;0.33;43.733;6.1765;28.4544;3.592727273;7.92
28/08/2019;60;60;4.752;118.1400003;83630;OLIVIER FRERES;KWAK;BOTTLE VC;24;0.33;43.733;6.1765;24.7392;3.123636364;7.92
28/08/2019;70;70;4.2;127.984305;51100;SOREDIS;BUD;PERFECT DRAFT;1;6;49.25;4.0333;15.7747752;2.6291292;6
28/08/2019;70;70;4.2;167.1285306;51100;SOREDIS;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;49.25;4.0333;19.09908;3.18318;6
28/08/2019;60;60;4.752;170.7547101;51100;SOREDIS;LEFFE RUBY;BOTTLE VC;24;0.33;49.25;4.0333;24.7854096;3.129470909;7.92
28/08/2019;1;60;4.752;158.768787;74112;France BOISSONS;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;;;21.8340864;2.756829091;7.92
28/08/2019;1;60;4.752;158.768787;59160;France BOISSONS;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;50.6455;2.9619;21.8340864;2.756829091;7.92
28/08/2019;2;120;9.504;186.9042007;59160;France BOISSONS;TRIPLE KARMELIET;BOTTLE VC;24;0.33;50.6455;2.9619;28.4544;3.592727273;7.92
28/08/2019;1;70;4.2;140.097307;59160;France BOISSONS;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;50.6455;2.9619;16.845408;2.807568;6
28/08/2019;10;10;0.6;140.097307;27350;SARL LA MAISON DU PERE TRANQUILLE;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;49.3503;0.651;16.2896832;2.7149472;6
28/08/2019;4;280;16.8;150.689825;27350;SARL LA MAISON DU PERE TRANQUILLE;LEFFE BLONDE;PERFECT DRAFT;1;6;49.3503;0.651;17.5390992;2.9231832;6
28/08/2019;1;60;4.752;171.6145753;92230;France BOISSONS;LEFFE BLONDE;BOTTLE VC;24;0.33;48.9333;2.3;23.950656;3.024072727;7.92
28/08/2019;1;60;4.752;158.768787;92230;France BOISSONS;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;48.9333;2.3;21.8340864;2.756829091;7.92
28/08/2019;20;20;1.584;118.1400003;92230;France BOISSONS;KWAK;BOTTLE VC;24;0.33;48.9333;2.3;24.7392;3.123636364;7.92
28/08/2019;10;10;0.6;167.1285306;92230;France BOISSONS;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;48.9333;2.3;20.211444;3.368574;6
28/08/2019;10;10;0.792;118.1400003;34070;MONTANER;KWAK;BOTTLE VC;24;0.33;43.6109;3.8772;24.6897216;3.117389091;7.92
28/08/2019;70;70;4.2;140.097307;62490;LAMPIN;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;50.3026;3.0435;16.2896832;2.7149472;6
28/08/2019;70;70;4.2;150.689825;62490;LAMPIN;LEFFE BLONDE;PERFECT DRAFT;1;6;50.3026;3.0435;17.5390992;2.9231832;6
28/08/2019;10;10;0.6;224.5997572;62490;LAMPIN;LEFFE ROYALE;PERFECT DRAFT;1;6;50.3026;3.0435;22.774752;3.795792;6
28/08/2019;10;10;0.6;147.3794093;16200;LE BIHAN;LEFFE BRUNE;PERFECT DRAFT;1;6;45.7;-0.2167;18.673704;3.112284;6
28/08/2019;1;70;4.2;140.097307;16200;LE BIHAN;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;45.7;-0.2167;16.2896832;2.7149472;6
28/08/2019;1;70;4.2;195.5874479;16200;LE BIHAN;LEFFE RUBY;PERFECT DRAFT;1;6;45.7;-0.2167;22.774752;3.795792;6
28/08/2019;3;210;12.6;150.689825;16200;LE BIHAN;LEFFE BLONDE;PERFECT DRAFT;1;6;45.7;-0.2167;17.5390992;2.9231832;6
28/08/2019;20;20;1.2;128.264406;16200;LE BIHAN;KWAK;PERFECT DRAFT;1;6;45.7;-0.2167;18.0936;3.0156;6
28/08/2019;20;20;1.2;127.984305;16200;LE BIHAN;BUD;PERFECT DRAFT;1;6;45.7;-0.2167;15.7747752;2.6291292;6
28/08/2019;10;10;0.792;118.1400003;51530;DOQUET;KWAK;BOTTLE VC;24;0.33;49.0667;3.9667;24.7392;3.123636364;7.92
28/08/2019;10;10;0.792;186.9042007;51530;DOQUET;TRIPLE KARMELIET;BOTTLE VC;24;0.33;49.0667;3.9667;28.4544;3.592727273;7.92
28/08/2019;1;70;4.2;140.097307;51530;DOQUET;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;49.0667;3.9667;16.2896832;2.7149472;6
28/08/2019;2;140;8.4;150.689825;51530;DOQUET;LEFFE BLONDE;PERFECT DRAFT;1;6;49.0667;3.9667;17.5390992;2.9231832;6
28/08/2019;10;10;0.6;147.3794093;51530;DOQUET;LEFFE BRUNE;PERFECT DRAFT;1;6;49.0667;3.9667;18.673704;3.112284;6
28/08/2019;2;140;8.4;195.5874479;51530;DOQUET;LEFFE RUBY;PERFECT DRAFT;1;6;49.0667;3.9667;22.774752;3.795792;6
28/08/2019;10;10;0.6;224.5997572;51530;DOQUET;LEFFE ROYALE;PERFECT DRAFT;1;6;49.0667;3.9667;22.774752;3.795792;6
29/08/2019;1;70;4.2;140.097307;13010;MONTANER;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;43.2789;5.4152;16.6196448;2.7699408;6
29/08/2019;10;10;0.6;128.264406;13010;MONTANER;KWAK;PERFECT DRAFT;1;6;43.2789;5.4152;18.0574128;3.0095688;6
29/08/2019;1;60;4.752;171.6145753;13010;MONTANER;LEFFE BLONDE;BOTTLE VC;24;0.33;43.2789;5.4152;23.628672;2.983418182;7.92
29/08/2019;1;54;4.6008;143.8441648;13010;MONTANER;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;43.2789;5.4152;26.2787328;3.08435831;8.52
29/08/2019;1;60;4.752;158.768787;69960;France BOISSONS;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;45.6679;4.8963;21.8340864;2.756829091;7.92
29/08/2019;1;54;4.6008;143.8441648;69960;France BOISSONS;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;45.6679;4.8963;29.966976;3.517250704;8.52
29/08/2019;20;20;1.584;158.768787;85700;VINS REMY LIBOUREAU;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;46.8354;-0.7778;21.2583168;2.684130909;7.92
29/08/2019;20;20;1.584;186.9042007;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;BOTTLE VC;24;0.33;46.8354;-0.7778;28.4544;3.592727273;7.92
29/08/2019;30;30;2.376;171.6145753;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;BOTTLE VC;24;0.33;46.8354;-0.7778;23.319072;2.944327273;7.92
29/08/2019;10;10;0.6;186.7078982;85700;VINS REMY LIBOUREAU;GOOSE;PERFECT DRAFT;1;6;46.8354;-0.7778;22.6512;3.7752;6
29/08/2019;2;140;8.4;140.097307;85700;VINS REMY LIBOUREAU;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;46.8354;-0.7778;16.2896832;2.7149472;6
29/08/2019;30;30;1.8;127.984305;85700;VINS REMY LIBOUREAU;BUD;PERFECT DRAFT;1;6;46.8354;-0.7778;15.7747752;2.6291292;6
29/08/2019;1;70;4.2;195.3340351;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;PERFECT DRAFT;1;6;46.8354;-0.7778;21.996;3.666;6
29/08/2019;5;350;21;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;PERFECT DRAFT;1;6;46.8354;-0.7778;17.5390992;2.9231832;6
29/08/2019;20;20;1.2;147.3794093;85700;VINS REMY LIBOUREAU;LEFFE BRUNE;PERFECT DRAFT;1;6;46.8354;-0.7778;18.673704;3.112284;6
29/08/2019;30;30;1.8;217.4492633;85700;VINS REMY LIBOUREAU;LEFFE RITUEL 9;PERFECT DRAFT;1;6;46.8354;-0.7778;22.774752;3.795792;6
29/08/2019;30;30;1.8;224.5997572;85700;VINS REMY LIBOUREAU;LEFFE ROYALE;PERFECT DRAFT;1;6;46.8354;-0.7778;22.774752;3.795792;6
29/08/2019;3;210;12.6;195.5874479;85700;VINS REMY LIBOUREAU;LEFFE RUBY;PERFECT DRAFT;1;6;46.8354;-0.7778;22.774752;3.795792;6
29/08/2019;20;20;1.2;167.1285306;85700;VINS REMY LIBOUREAU;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;46.8354;-0.7778;19.09908;3.18318;6
29/08/2019;9;9;0.7668;143.8441648;34200;FOUILLADE LUCIEN;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;43.4018;3.6966;24.955776;2.92908169;8.52
29/08/2019;10;10;0.792;158.768787;34200;FOUILLADE LUCIEN;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;43.4018;3.6966;21.2583168;2.684130909;7.92
29/08/2019;10;10;0.792;171.6145753;34200;FOUILLADE LUCIEN;LEFFE BLONDE;BOTTLE VC;24;0.33;43.4018;3.6966;23.319072;2.944327273;7.92
29/08/2019;10;10;0.792;186.9042007;34200;FOUILLADE LUCIEN;TRIPLE KARMELIET;BOTTLE VC;24;0.33;43.4018;3.6966;28.4544;3.592727273;7.92
29/08/2019;7;490;29.4;150.689825;34200;FOUILLADE LUCIEN;LEFFE BLONDE;PERFECT DRAFT;1;6;43.4018;3.6966;17.5390992;2.9231832;6
29/08/2019;10;10;0.6;195.5874479;34200;FOUILLADE LUCIEN;LEFFE RUBY;PERFECT DRAFT;1;6;43.4018;3.6966;22.774752;3.795792;6
29/08/2019;10;10;0.6;167.1285306;34200;FOUILLADE LUCIEN;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;43.4018;3.6966;19.09908;3.18318;6
29/08/2019;20;20;1.2;186.7078982;39570;SA  JURA BOISSONS;GOOSE;PERFECT DRAFT;1;6;46.6501;5.4404;22.6512;3.7752;6
29/08/2019;20;20;1.2;208.8988426;39570;SA  JURA BOISSONS;LEFFE AMBREE;PERFECT DRAFT;1;6;46.6501;5.4404;22.4016912;3.7336152;6
29/08/2019;10;10;0.6;147.3794093;39570;SA  JURA BOISSONS;LEFFE BRUNE;PERFECT DRAFT;1;6;46.6501;5.4404;18.673704;3.112284;6
29/08/2019;20;20;1.2;217.4492633;39570;SA  JURA BOISSONS;LEFFE RITUEL 9;PERFECT DRAFT;1;6;46.6501;5.4404;22.774752;3.795792;6
29/08/2019;1;70;4.2;195.3340351;39570;SA  JURA BOISSONS;TRIPLE KARMELIET;PERFECT DRAFT;1;6;46.6501;5.4404;21.996;3.666;6
29/08/2019;1;60;4.752;171.6145753;39570;SA  JURA BOISSONS;LEFFE BLONDE;BOTTLE VC;24;0.33;46.6501;5.4404;23.319072;2.944327273;7.92
29/08/2019;1;70;4.2;195.5874479;71100;SOREDIS;LEFFE RUBY;PERFECT DRAFT;1;6;46.7633;4.8393;22.774752;3.795792;6
29/08/2019;3;210;12.6;150.689825;71100;SOREDIS;LEFFE BLONDE;PERFECT DRAFT;1;6;46.7633;4.8393;17.5390992;2.9231832;6
29/08/2019;12;840;50.4;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;PERFECT DRAFT;1;6;46.8354;-0.7778;17.5390992;2.9231832;6
29/08/2019;1;70;4.2;195.5874479;95310;TRIBOUILLET;LEFFE RUBY;PERFECT DRAFT;1;6;49.0435;2.1213;22.774752;3.795792;6
29/08/2019;10;10;0.6;211.631664;95310;TRIBOUILLET;LEFFE ROYALE;PERFECT DRAFT;1;6;49.0435;2.1213;22.774752;3.795792;6
29/08/2019;20;20;1.2;195.3340351;95310;TRIBOUILLET;TRIPLE KARMELIET;PERFECT DRAFT;1;6;49.0435;2.1213;21.996;3.666;6
29/08/2019;10;10;0.6;186.7078982;95310;TRIBOUILLET;GOOSE;PERFECT DRAFT;1;6;49.0435;2.1213;22.6512;3.7752;6
29/08/2019;10;10;0.6;128.264406;95310;TRIBOUILLET;KWAK;PERFECT DRAFT;1;6;49.0435;2.1213;18.0936;3.0156;6
29/08/2019;2;140;8.4;150.689825;95310;TRIBOUILLET;LEFFE BLONDE;PERFECT DRAFT;1;6;49.0435;2.1213;17.5390992;2.9231832;6
29/08/2019;1;70;4.2;140.097307;95310;TRIBOUILLET;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;49.0435;2.1213;16.2896832;2.7149472;6
29/08/2019;10;10;0.792;186.9042007;95310;TRIBOUILLET;TRIPLE KARMELIET;BOTTLE VC;24;0.33;49.0435;2.1213;28.4544;3.592727273;7.92
29/08/2019;6;324;27.6048;143.8441648;95310;TRIBOUILLET;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;49.0435;2.1213;24.955776;2.92908169;8.52
29/08/2019;1;60;4.752;158.768787;95310;TRIBOUILLET;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;49.0435;2.1213;21.2583168;2.684130909;7.92
29/08/2019;3;180;14.256;186.9042007;59181;ETS PLOUVIER;TRIPLE KARMELIET;BOTTLE VC;24;0.33;50.702;2.7783;28.4544;3.592727273;7.92
29/08/2019;2;120;9.504;171.6145753;59181;ETS PLOUVIER;LEFFE BLONDE;BOTTLE VC;24;0.33;50.702;2.7783;24.768;3.127272727;7.92
29/08/2019;20;20;1.584;158.768787;59181;ETS PLOUVIER;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;50.702;2.7783;22.5792;2.850909091;7.92
29/08/2019;20;20;1.584;170.7547101;59181;ETS PLOUVIER;LEFFE RUBY;BOTTLE VC;24;0.33;50.702;2.7783;26.4096;3.334545455;7.92
30/08/2019;1;60;4.752;171.6145753;33750;France BOISSONS;LEFFE BLONDE;BOTTLE VC;24;0.33;44.85;-0.2833;23.950656;3.024072727;7.92
30/08/2019;20;20;1.584;171.6145753;31128;France BOISSONS;LEFFE BLONDE;BOTTLE VC;24;0.33;;;23.950656;3.024072727;7.92
30/08/2019;19;1330;79.8;150.689825;59160;France BOISSONS;LEFFE BLONDE;PERFECT DRAFT;1;6;50.6455;2.9619;18.137448;3.022908;6
30/08/2019;3;210;12.6;195.5874479;59160;France BOISSONS;LEFFE RUBY;PERFECT DRAFT;1;6;50.6455;2.9619;24.1011936;4.0168656;6
30/08/2019;1;70;4.2;195.3340351;59160;France BOISSONS;TRIPLE KARMELIET;PERFECT DRAFT;1;6;50.6455;2.9619;21.996;3.666;6
30/08/2019;10;10;0.6;147.3794093;50530;MALPLANCHE;LEFFE BRUNE;PERFECT DRAFT;1;6;48.7167;-1.5;18.673704;3.112284;6
30/08/2019;10;10;0.792;170.7547101;50530;MALPLANCHE;LEFFE RUBY;BOTTLE VC;24;0.33;48.7167;-1.5;24.7854096;3.129470909;7.92
30/08/2019;70;70;4.2;127.984305;50530;MALPLANCHE;BUD;PERFECT DRAFT;1;6;48.7167;-1.5;15.7747752;2.6291292;6
30/08/2019;10;700;42;150.689825;50530;MALPLANCHE;LEFFE BLONDE;PERFECT DRAFT;1;6;48.7167;-1.5;17.5390992;2.9231832;6
30/08/2019;4;280;16.8;150.689825;16160;LA ROCHELLE BOISSONS;LEFFE BLONDE;PERFECT DRAFT;1;6;45.6833;0.1667;17.8943688;2.9823948;6
30/08/2019;2;140;8.4;195.5874479;16160;LA ROCHELLE BOISSONS;LEFFE RUBY;PERFECT DRAFT;1;6;45.6833;0.1667;22.9749696;3.8291616;6
30/08/2019;10;10;0.6;167.1285306;16160;LA ROCHELLE BOISSONS;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;45.6833;0.1667;19.266984;3.211164;6
30/08/2019;30;30;1.8;195.3340351;16160;LA ROCHELLE BOISSONS;TRIPLE KARMELIET;PERFECT DRAFT;1;6;45.6833;0.1667;21.952008;3.658668;6
30/08/2019;30;30;1.8;128.264406;16160;LA ROCHELLE BOISSONS;KWAK;PERFECT DRAFT;1;6;45.6833;0.1667;18.0574128;3.0095688;6
30/08/2019;2;140;8.4;140.097307;5000;MONTANER;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;44.5543;6.1627;16.6196448;2.7699408;6
30/08/2019;4;280;16.8;150.689825;5000;MONTANER;LEFFE BLONDE;PERFECT DRAFT;1;6;44.5543;6.1627;17.8943688;2.9823948;6
30/08/2019;30;30;1.8;224.5997572;5000;MONTANER;LEFFE ROYALE;PERFECT DRAFT;1;6;44.5543;6.1627;22.9749696;3.8291616;6
30/08/2019;1;70;4.2;128.264406;5000;MONTANER;KWAK;PERFECT DRAFT;1;6;44.5543;6.1627;18.0574128;3.0095688;6
30/08/2019;70;70;4.2;150.689825;13200;BRASSERIE DU DELTA;LEFFE BLONDE;PERFECT DRAFT;1;6;43.6768;4.6303;17.5390992;2.9231832;6
30/08/2019;70;70;4.2;195.5874479;59270;ENTREPOTS DES FLANDRES;LEFFE RUBY;PERFECT DRAFT;1;6;50.7263;2.6309;22.774752;3.795792;6
30/08/2019;20;20;1.584;158.768787;59270;ENTREPOTS DES FLANDRES;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;50.7263;2.6309;21.2583168;2.684130909;7.92
30/08/2019;210;210;12.6;150.689825;59270;ENTREPOTS DES FLANDRES;LEFFE BLONDE;PERFECT DRAFT;1;6;50.7263;2.6309;17.5390992;2.9231832;6
30/08/2019;10;10;0.6;224.5997572;59270;ENTREPOTS DES FLANDRES;LEFFE ROYALE;PERFECT DRAFT;1;6;50.7263;2.6309;22.774752;3.795792;6
30/08/2019;10;10;0.792;170.7547101;59270;ENTREPOTS DES FLANDRES;LEFFE RUBY;BOTTLE VC;24;0.33;50.7263;2.6309;24.7854096;3.129470909;7.92
30/08/2019;140;140;8.4;195.3340351;59270;ENTREPOTS DES FLANDRES;TRIPLE KARMELIET;PERFECT DRAFT;1;6;50.7263;2.6309;21.996;3.666;6
30/08/2019;60;60;4.752;186.9042007;59270;ENTREPOTS DES FLANDRES;TRIPLE KARMELIET;BOTTLE VC;24;0.33;50.7263;2.6309;28.4544;3.592727273;7.92
30/08/2019;20;20;1.2;128.264406;59270;ENTREPOTS DES FLANDRES;KWAK;PERFECT DRAFT;1;6;50.7263;2.6309;18.0936;3.0156;6
30/08/2019;10;10;0.792;118.1400003;59270;ENTREPOTS DES FLANDRES;KWAK;BOTTLE VC;24;0.33;50.7263;2.6309;24.7392;3.123636364;7.92
30/08/2019;10;10;0.6;186.7078982;59270;ENTREPOTS DES FLANDRES;GOOSE;PERFECT DRAFT;1;6;50.7263;2.6309;22.6512;3.7752;6
30/08/2019;30;30;2.376;171.6145753;67118;France BOISSONS;LEFFE BLONDE;BOTTLE VC;24;0.33;48.5166;7.6467;23.950656;3.024072727;7.92
30/08/2019;20;20;1.584;186.9042007;67118;France BOISSONS;TRIPLE KARMELIET;BOTTLE VC;24;0.33;48.5166;7.6467;28.4544;3.592727273;7.92
30/08/2019;20;20;1.584;118.1400003;67118;France BOISSONS;KWAK;BOTTLE VC;24;0.33;48.5166;7.6467;24.7392;3.123636364;7.92
30/08/2019;1;54;4.6008;143.8441648;67118;France BOISSONS;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;48.5166;7.6467;29.966976;3.517250704;8.52
30/08/2019;30;30;1.8;195.5874479;31290;CROUZIL FRERES;LEFFE RUBY;PERFECT DRAFT;1;6;43.4358;1.6628;22.774752;3.795792;6
30/08/2019;26;1820;109.2;150.689825;14730;PROXI BOISSONS GRAU;LEFFE BLONDE;PERFECT DRAFT;1;6;49.1816;-0.2839;17.8943688;2.9823948;6
30/08/2019;1;60;4.752;171.6145753;14730;PROXI BOISSONS GRAU;LEFFE BLONDE;BOTTLE VC;24;0.33;49.1816;-0.2839;23.628672;2.983418182;7.92
30/08/2019;70;70;4.2;186.7078982;14730;PROXI BOISSONS GRAU;GOOSE;PERFECT DRAFT;1;6;49.1816;-0.2839;22.6058976;3.7676496;6
30/08/2019;1;70;4.2;140.097307;14730;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;PERFECT DRAFT;1;6;49.1816;-0.2839;16.6196448;2.7699408;6
30/08/2019;1;60;4.752;158.768787;14730;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;BOTTLE VC;24;0.33;49.1816;-0.2839;21.5405568;2.719767273;7.92
30/08/2019;1;70;4.2;195.3340351;14730;PROXI BOISSONS GRAU;TRIPLE KARMELIET;PERFECT DRAFT;1;6;49.1816;-0.2839;21.952008;3.658668;6
30/08/2019;1;70;4.2;195.5874479;14730;PROXI BOISSONS GRAU;LEFFE RUBY;PERFECT DRAFT;1;6;49.1816;-0.2839;22.9749696;3.8291616;6
30/08/2019;1;70;4.2;224.5997572;14730;PROXI BOISSONS GRAU;LEFFE ROYALE;PERFECT DRAFT;1;6;49.1816;-0.2839;22.9749696;3.8291616;6
30/08/2019;54;54;4.6008;143.8441648;59155;LAMBELIN  ;CORONA EXTRA;BOTTLE VP - Tendances;24;0.355;50.5833;3.0667;24.955776;2.92908169;8.52
30/08/2019;60;60;4.752;186.9042007;59155;LAMBELIN  ;TRIPLE KARMELIET;BOTTLE VC;24;0.33;50.5833;3.0667;28.4544;3.592727273;7.92
30/08/2019;20;20;1.2;167.1285306;59155;LAMBELIN  ;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;50.5833;3.0667;19.09908;3.18318;6
30/08/2019;70;70;4.2;150.689825;59155;LAMBELIN  ;LEFFE BLONDE;PERFECT DRAFT;1;6;50.5833;3.0667;17.5390992;2.9231832;6
30/08/2019;10;10;0.6;224.5997572;59155;LAMBELIN  ;LEFFE ROYALE;PERFECT DRAFT;1;6;50.5833;3.0667;22.774752;3.795792;6
02/09/2019;70;70;4.2;150.689825;34350;BOISSONS DISTRIBUTION;LEFFE BLONDE;PERFECT DRAFT;1;6;43.2698;3.2234;17.5390992;2.9231832;6
02/09/2019;210;210;12.6;150.689825;51100;SOREDIS;LEFFE BLONDE;PERFECT DRAFT;1;6;49.25;4.0333;17.5390992;2.9231832;6
02/09/2019;70;70;4.2;167.1285306;51100;SOREDIS;HOEGAARDEN ROSEE;PERFECT DRAFT;1;6;49.25;4.0333;19.09908;3.18318;6
02/09/2019;70;70;4.2;224.5997572;51100;SOREDIS;LEFFE ROYALE;PERFECT DRAFT;1;6;49.25;4.0333;22.774752;3.795792;6
02/09/2019;140;140;8.4;195.5874479;51100;SOREDIS;LEFFE RUBY;PERFECT DRAFT;1;6;49.25;4.0333;22.774752;3.795792;6
02/09/2019;70;70;4.2;128.264406;51100;SOREDIS;KWAK;PERFECT DRAFT;1;6;49.25;4.0333;18.0936;3.0156;6
02/09/2019;2;120;9.504;118.1400003;8000;SOREDIS;KWAK;BOTTLE VC;24;0.33;49.7752;4.6817;24.7392;3.123636364;7.92
02/09/2019;2;120;9.504;186.9042007;8000;SOREDIS;TRIPLE KARMELIET;BOTTLE VC;24;0.33;49.7752;4.6817;28.4544;3.592727273;7.92
02/09/2019;12;840;50.4;150.689825;76350;BONO;LEFFE BLONDE;PERFECT DRAFT;1;6;49.3331;1.0941;17.8943688;2.9823948;6
